,title,studio,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
3779,,,,,12.0,"Jun 1, 2001",The Animal,22000000.0,55762229.0,55762229.0,2.534646772727273,,2.534646772727273
3780,,,,,14.0,"Dec 8, 1982",Gandhi,22000000.0,52767889.0,127767889.0,2.3985404090909093,,5.807631318181818
3781,,,,,15.0,"Sep 19, 2003",Underworld,22000000.0,51970690.0,95708457.0,2.362304090909091,,4.350384409090909
3782,,,,,16.0,"Jul 28, 1995",The Net,22000000.0,50621733.0,110521733.0,2.3009878636363634,,5.023715136363636
3783,,,,,18.0,"Dec 28, 2001",I Am Sam,22000000.0,40270895.0,92542418.0,1.8304952272727273,,4.206473545454545
3784,,,,,19.0,"Nov 11, 2005",Derailed,22000000.0,36020063.0,57520063.0,1.6372755909090908,,2.6145483181818183
3785,,,,,20.0,"Sep 18, 2009",The Informant!,22000000.0,33316821.0,41771168.0,1.5144009545454546,,1.8986894545454545
3786,,,,,22.0,"Feb 5, 2016","Hail, Caesar!",22000000.0,30080225.0,64160680.0,1.3672829545454546,,2.9163945454545455
3787,,,,,23.0,"Aug 24, 2001",Jay and Silent Bob Strike Back,22000000.0,30059386.0,33762400.0,1.3663357272727272,,1.5346545454545455
3788,,,,,24.0,"Dec 29, 1993",Shadowlands,22000000.0,25842377.0,25842377.0,1.1746535,,1.1746535
3789,,,,,25.0,"Aug 27, 2008",Traitor,22000000.0,23530831.0,27882226.0,1.0695832272727273,,1.267373909090909
3790,,,,,26.0,"Aug 12, 2005",Deuce Bigalow: European Gigolo,22000000.0,22400154.0,45273464.0,1.0181888181818182,,2.0578847272727274
3791,,,,,28.0,"Jan 18, 2008",Mad Money,22000000.0,20668843.0,25044057.0,0.9394928636363636,,1.1383662272727273
3792,,,,,30.0,"Sep 19, 2008",Igor,22000000.0,19528602.0,31013349.0,0.8876637272727272,,1.409697681818182
3793,,,,,31.0,"Feb 9, 2001",Saving Silverman,22000000.0,19351569.0,25873142.0,0.8796167727272727,,1.1760519090909092
3794,,,,,32.0,"Jul 2, 1999",Summer of Sam,22000000.0,19288130.0,19288130.0,0.8767331818181818,,0.8767331818181818
3795,,,,,33.0,"Sep 14, 2001",The Glass House,22000000.0,17951431.0,22861785.0,0.8159741363636364,,1.0391720454545454
3796,,,,,36.0,"Apr 11, 2001",Josie and the Pussycats,22000000.0,14252830.0,14252830.0,0.6478559090909091,,0.6478559090909091
3797,,,,,37.0,"Aug 22, 2012",Hit & Run,22000000.0,13749300.0,17216955.0,0.6249681818181818,,0.7825888636363636
3798,,,,,38.0,"Oct 27, 2000",The Little Vampire,22000000.0,13555988.0,13555988.0,0.6161812727272727,,0.6161812727272727
3799,,,,,39.0,"Oct 1, 2004",I Heart Huckabees,22000000.0,12784713.0,20034713.0,0.5811233181818182,,0.9106687727272728
3800,,,,,40.0,"Nov 17, 2017","Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,0.5437596363636363,,0.5894096363636364
3801,,,,,42.0,"Nov 5, 1993",RoboCop 3,22000000.0,10696210.0,10696210.0,0.4861913636363636,,0.4861913636363636
3802,,,,,43.0,"Aug 27, 1999",Dudley Do-Right,22000000.0,9818792.0,9818792.0,0.44630872727272725,,0.44630872727272725
3803,,,,,45.0,"Sep 21, 2001",Megiddo: Omega Code 2,22000000.0,6047691.0,6047691.0,0.27489504545454546,,0.27489504545454546
3804,,,,,46.0,"Jan 1, 1970",Darling Lili,22000000.0,5000000.0,5000000.0,0.22727272727272727,,0.22727272727272727
3805,,,,,47.0,"Nov 23, 2005",The Libertine,22000000.0,4835065.0,9448623.0,0.21977568181818183,,0.4294828636363636
3806,,,,,48.0,"Apr 6, 2007",Zwartboek,22000000.0,4398532.0,27238354.0,0.19993327272727274,,1.238107
3807,,,,,49.0,"Oct 31, 2014",Before I Go to Sleep,22000000.0,3242457.0,19563579.0,0.14738440909090908,,0.889253590909091
3808,,,,,51.0,"Mar 3, 2006",Joyeux NoÃ«l,22000000.0,1054361.0,23134075.0,0.0479255,,1.0515488636363637
3809,,,,,52.0,"Dec 31, 2013",Metegol,22000000.0,0.0,34061097.0,0.0,,1.5482316818181818
3810,,,,,53.0,"Jun 24, 1977",Sorcerer,21600000.0,12000000.0,12005968.0,0.5555555555555556,,0.5558318518518518
3811,,,,,54.0,"Jul 27, 2007",MoliÃ¨re,21600000.0,635733.0,791154.0,0.029432083333333334,,0.0366275
3812,,,,,55.0,"Oct 5, 2007",Michael Clayton,21500000.0,49033882.0,92987651.0,2.2806456744186048,,4.3250070232558135
3813,,,,,56.0,"Jul 9, 1999",Arlington Road,21500000.0,24419219.0,24419219.0,1.1357776279069767,,1.1357776279069767
3814,,,,,57.0,"Dec 20, 1996",My Fellow Americans,21500000.0,22331846.0,22331846.0,1.038690511627907,,1.038690511627907
3815,,,,,61.0,"Apr 5, 2019",Pet Sematary,21000000.0,54724696.0,109501146.0,2.605937904761905,,5.214340285714286
3816,,,,,61.0,"Apr 21, 1989",Pet Sematary,11500000.0,57469179.0,57469179.0,4.997319913043478,,4.997319913043478
3817,,,,,62.0,"Jun 30, 1999","South Park: Bigger, Longer & Uncut",21000000.0,52037603.0,52037603.0,2.4779810952380954,,2.4779810952380954
3818,,,,,63.0,"Jun 18, 1982",Firefox,21000000.0,45785720.0,45785720.0,2.1802723809523807,,2.1802723809523807
3819,,,,,64.0,"Apr 16, 2010",Death at a Funeral,21000000.0,42739347.0,48977233.0,2.035207,,2.3322491904761904
3820,,,,,53.0,"Aug 17, 2007",Death at a Funeral,20000000.0,8580428.0,46790428.0,0.4290214,,2.3395214
3821,,,,,65.0,"Mar 19, 1993",Teenage Mutant Ninja Turtles III,21000000.0,42273609.0,42273609.0,2.013029,,2.013029
3822,,,,,66.0,"Sep 14, 2001",Hardball,21000000.0,40222729.0,43728560.0,1.9153680476190476,,2.082312380952381
3823,,,,,68.0,"Jan 5, 2007",Freedom Writers,21000000.0,36605602.0,43632609.0,1.7431239047619047,,2.077743285714286
3824,,,,,69.0,"Aug 4, 2017",Kidnap,21000000.0,30718107.0,34836080.0,1.462767,,1.6588609523809523
3825,,,,,70.0,"Oct 11, 2002",The Transporter,21000000.0,25296447.0,43928932.0,1.2045927142857142,,2.091853904761905
3826,,,,,71.0,"Mar 14, 2008",Never Back Down,21000000.0,24850922.0,39319801.0,1.183377238095238,,1.8723714761904762
3827,,,,,74.0,"Nov 5, 1999",The Bachelor,21000000.0,21731001.0,36882378.0,1.0348095714285714,,1.7563037142857143
3828,,,,,75.0,"Mar 12, 1999",The Rage: Carrie 2,21000000.0,17760244.0,17760244.0,0.8457259047619048,,0.8457259047619048
3829,,,,,76.0,"Aug 1, 2008",Swing Vote,21000000.0,16289867.0,17589867.0,0.7757079523809524,,0.8376127142857143
3830,,,,,77.0,"Jun 5, 2009",Away We Go,21000000.0,9451946.0,10108016.0,0.45009266666666664,,0.4813340952380952
3831,,,,,78.0,"Sep 27, 2002",Moonlight Mile,21000000.0,6830957.0,6830957.0,0.3252836666666667,,0.3252836666666667
3832,,,,,80.0,"Feb 24, 2017",Bitter Harvest,21000000.0,557241.0,606162.0,0.026535285714285713,,0.028864857142857143
3833,,,,,81.0,"Oct 22, 1999",Molly,21000000.0,17396.0,17396.0,0.0008283809523809524,,0.0008283809523809524
3834,,,,,83.0,"Apr 23, 1999",eXistenZ,20700000.0,2840417.0,2840417.0,0.13721821256038647,,0.13721821256038647
3835,,,,,84.0,"Jul 23, 1982",The Best Little Whorehouse in Texas,20500000.0,69701637.0,69701637.0,3.4000798536585366,,3.4000798536585366
3836,,,,,85.0,"Aug 11, 2006",Pulse,20500000.0,20264436.0,30241435.0,0.9885090731707317,,1.4751919512195122
3837,,,,,87.0,"Jun 12, 1981",Raiders of the Lost Ark,20000000.0,225686079.0,367452079.0,11.28430395,,18.37260395
3838,,,,,88.0,"Mar 22, 2019",Us,20000000.0,175006930.0,254210310.0,8.7503465,,12.7105155
3839,,,,,89.0,"Nov 20, 1992",Home Alone 2: Lost in New York,20000000.0,173585516.0,358994850.0,8.6792758,,17.9497425
3840,,,,,90.0,"Nov 16, 1977",Close Encounters of the Third Kind,20000000.0,169100479.0,340800479.0,8.45502395,,17.04002395
3841,,,,,91.0,"May 20, 1987",Beverly Hills Cop II,20000000.0,153665036.0,276665036.0,7.6832518,,13.8332518
3842,,,,,94.0,"Mar 7, 2003",Bringing Down the House,20000000.0,132675402.0,164675402.0,6.6337701,,8.2337701
3843,,,,,96.0,"Feb 14, 1991",The Silence of the Lambs,20000000.0,130726716.0,275726716.0,6.5363358,,13.7863358
3844,,,,,97.0,"Feb 14, 1992",Wayne's World,20000000.0,121697323.0,183097323.0,6.08486615,,9.15486615
3845,,,,,98.0,"Oct 15, 2010",Jackass 3D,20000000.0,117229692.0,171685793.0,5.8614846,,8.58428965
3846,,,,,100.0,"Jan 18, 2019",Glass,20000000.0,111035005.0,245303505.0,5.55175025,,12.26517525
3847,,,,,1.0,"Jun 16, 1978",Jaws 2,20000000.0,102922376.0,208900376.0,5.1461188,,10.4450188
3848,,,,,2.0,"Oct 3, 2008",Beverly Hills Chihuahua,20000000.0,94514402.0,154218168.0,4.7257201,,7.7109084
3849,,,,,4.0,"Jan 21, 2005",Are We There Yet?,20000000.0,82674398.0,98114471.0,4.1337199,,4.90572355
3850,,,,,6.0,"Oct 3, 2003",School of Rock,20000000.0,81261177.0,131944672.0,4.06305885,,6.5972336
3851,,,,,7.0,"Apr 13, 2007",Disturbia,20000000.0,80818974.0,118537627.0,4.0409487,,5.92688135
3852,,,,,8.0,"Jul 16, 1993",Free Willy,20000000.0,77698625.0,153698625.0,3.88493125,,7.68493125
3853,,,,,9.0,"Oct 21, 2016",Tyler Perryâs Boo! A Madea Halloween,20000000.0,73206343.0,73206343.0,3.66031715,,3.66031715
3854,,,,,10.0,"Aug 18, 1995",Mortal Kombat,20000000.0,70433227.0,122133227.0,3.52166135,,6.10666135
3855,,,,,11.0,"Jun 23, 2004",White Chicks,20000000.0,69148997.0,111448997.0,3.45744985,,5.57244985
3856,,,,,12.0,"Apr 24, 2009",Obsessed,20000000.0,68261644.0,73964713.0,3.4130822,,3.69823565
3857,,,,,13.0,"Apr 18, 2003",Holes,20000000.0,67383924.0,71232214.0,3.3691962,,3.5616107
3858,,,,,16.0,"Apr 2, 2010",Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,3.0047926,,3.04155335
3859,,,,,17.0,"Oct 23, 1998",La vita Ã¨ bella,20000000.0,57598247.0,229385361.0,2.87991235,,11.46926805
3860,,,,,19.0,"Dec 13, 2002",Drumline,20000000.0,56398162.0,56398162.0,2.8199081,,2.8199081
3861,,,,,21.0,"Feb 8, 2019",What Men Want,20000000.0,54611903.0,69911903.0,2.73059515,,3.49559515
3862,,,,,23.0,"Dec 7, 1990",Edward Scissorhands,20000000.0,53976987.0,53976987.0,2.69884935,,2.69884935
3863,,,,,26.0,"Dec 12, 1980",Popeye,20000000.0,49823037.0,49823037.0,2.49115185,,2.49115185
3864,,,,,27.0,"Feb 17, 2006",Date Movie,20000000.0,48548426.0,85146165.0,2.4274213,,4.25730825
3865,,,,,28.0,"Feb 15, 2002",Peter Pan: Return to Neverland,20000000.0,48430258.0,109862682.0,2.4215129,,5.4931341
3866,,,,,29.0,"Feb 14, 2003",The Jungle Book 2,20000000.0,47901582.0,140122225.0,2.3950791,,7.00611125
3867,,,,,30.0,"Mar 16, 2007",Premonition,20000000.0,47852604.0,81461343.0,2.3926302,,4.07306715
3868,,,,,31.0,"Oct 20, 2017",Tyler Perryâs Boo 2! A Madea Halloween,20000000.0,47319572.0,47879572.0,2.3659786,,2.3939786
3869,,,,,32.0,"Feb 4, 2005",Boogeyman,20000000.0,46752382.0,67192859.0,2.3376191,,3.35964295
3870,,,,,33.0,"Feb 11, 2000",The Tigger Movie,20000000.0,45542421.0,96147688.0,2.27712105,,4.8073844
3871,,,,,35.0,"Mar 30, 2018",Acrimony,20000000.0,43549096.0,46627836.0,2.1774548,,2.3313918
3872,,,,,36.0,"Jun 26, 2015",Max,20000000.0,42656255.0,43658157.0,2.13281275,,2.18290785
3873,,,,,37.0,"Mar 21, 2008",Meet the Browns,20000000.0,41975388.0,41975388.0,2.0987694,,2.0987694
3874,,,,,38.0,"Jul 24, 2009",Orphan,20000000.0,41596251.0,78769428.0,2.07981255,,3.9384714
3875,,,,,40.0,"Jan 26, 2007",Epic Movie,20000000.0,39739367.0,86858578.0,1.98696835,,4.3429289
3876,,,,,41.0,"Sep 19, 2008",Lakeview Terrace,20000000.0,39263506.0,44821299.0,1.9631753,,2.24106495
3877,,,,,42.0,"Oct 13, 2006",The Grudge 2,20000000.0,39143839.0,70743839.0,1.95719195,,3.53719195
3878,,,,,45.0,"Aug 14, 1998",How Stella Got Her Groove Back,20000000.0,37672944.0,37672944.0,1.8836472,,1.8836472
3879,,,,,46.0,"Jul 19, 1991",Bill & Ted's Bogus Journey,20000000.0,37537675.0,37537675.0,1.87688375,,1.87688375
3880,,,,,47.0,"Oct 13, 2006",Man of the Year,20000000.0,37442180.0,41342180.0,1.872109,,2.067109
3881,,,,,50.0,"Dec 21, 1979",The Black Hole,20000000.0,35841901.0,35841901.0,1.79209505,,1.79209505
3882,,,,,52.0,"Mar 21, 1997",Selena,20000000.0,35450113.0,35450113.0,1.77250565,,1.77250565
3883,,,,,54.0,"Mar 19, 2004",Eternal Sunshine of the Spotless Mind,20000000.0,34366518.0,72570762.0,1.7183259,,3.6285381
3884,,,,,56.0,"Oct 27, 2006",Babel,20000000.0,34302837.0,132121212.0,1.71514185,,6.6060606
3885,,,,,58.0,"Dec 12, 2008",Doubt,20000000.0,33446470.0,53191101.0,1.6723235,,2.65955505
3886,,,,,59.0,"Oct 15, 2004",Team America: World Police,20000000.0,32774834.0,50948811.0,1.6387417,,2.54744055
3887,,,,,60.0,"Oct 27, 1995",Copycat,20000000.0,32051917.0,32051917.0,1.60259585,,1.60259585
3888,,,,,61.0,"Apr 12, 2013",Scary Movie V,20000000.0,32015787.0,78613981.0,1.60078935,,3.93069905
3889,,,,,63.0,"Nov 26, 2008",Milk,20000000.0,31841299.0,57293371.0,1.59206495,,2.86466855
3890,,,,,64.0,"Oct 15, 1969",Paint Your Wagon,20000000.0,31678778.0,31678778.0,1.5839389,,1.5839389
3891,,,,,66.0,"Oct 25, 2002",Ghost Ship,20000000.0,30113491.0,68349884.0,1.50567455,,3.4174942
3892,,,,,68.0,"Mar 7, 2008",The Bank Job,20000000.0,30060660.0,66143005.0,1.503033,,3.30715025
3893,,,,,69.0,"Mar 20, 1998",Wild Things,20000000.0,29795299.0,55576699.0,1.48976495,,2.77883495
3894,,,,,70.0,"Oct 16, 2009",The Stepfather,20000000.0,29062561.0,29227561.0,1.45312805,,1.46137805
3895,,,,,71.0,"Mar 31, 2000",High Fidelity,20000000.0,27277055.0,47881663.0,1.36385275,,2.39408315
3896,,,,,72.0,"Apr 28, 2006",Stick It,20000000.0,26910736.0,30399714.0,1.3455368,,1.5199857
3897,,,,,73.0,"Jan 4, 2008",One Missed Call,20000000.0,26890041.0,44513466.0,1.34450205,,2.2256733
3898,,,,,74.0,"Jan 12, 1996",Eye for an Eye,20000000.0,26792700.0,26792700.0,1.339635,,1.339635
3899,,,,,75.0,"Apr 11, 2008",Street Kings,20000000.0,26418667.0,65457811.0,1.32093335,,3.27289055
3900,,,,,77.0,"Jan 19, 1996",From Dusk Till Dawn,20000000.0,25728961.0,25732986.0,1.28644805,,1.2866493
3901,,,,,79.0,"Jun 15, 2007",Nancy Drew,20000000.0,25584685.0,30703845.0,1.27923425,,1.53519225
3902,,,,,80.0,"Sep 17, 2010",Alpha and Omega 3D,20000000.0,25107267.0,48958353.0,1.25536335,,2.44791765
3903,,,,,82.0,"Feb 14, 2014",Endless Love,20000000.0,23438250.0,34718173.0,1.1719125,,1.73590865
3904,,,,,83.0,"Sep 8, 2006",The Covenant,20000000.0,23364784.0,38164784.0,1.1682392,,1.9082392
3905,,,,,85.0,"Mar 24, 2006",Stay Alive,20000000.0,23086480.0,23187506.0,1.154324,,1.1593753
3906,,,,,86.0,"Oct 7, 2005",2 For the Money,20000000.0,22991379.0,30491379.0,1.14956895,,1.52456895
3907,,,,,88.0,"Dec 4, 1998",Psycho,20000000.0,21541218.0,37226218.0,1.0770609,,1.8613109
3908,,,,,89.0,"Oct 19, 1990",Quigley Down Under,20000000.0,21413105.0,21413105.0,1.07065525,,1.07065525
3909,,,,,90.0,"Sep 27, 1995",To Die For,20000000.0,21284514.0,27688744.0,1.0642257,,1.3844372
3910,,,,,91.0,"Aug 21, 2009",Shorts,20000000.0,20919166.0,29870801.0,1.0459583,,1.49354005
3911,,,,,92.0,"Oct 30, 1998",Vampires,20000000.0,20268825.0,20268825.0,1.01344125,,1.01344125
3912,,,,,93.0,"Sep 19, 2008",Appaloosa,20000000.0,20211394.0,27911453.0,1.0105697,,1.39557265
3913,,,,,94.0,"Nov 20, 2015",Secret in Their Eyes,20000000.0,20180155.0,32608019.0,1.00900775,,1.63040095
3914,,,,,95.0,"Aug 13, 2004",Yu-Gi-Oh,20000000.0,19762690.0,28762690.0,0.9881345,,1.4381345
3915,,,,,96.0,"Mar 23, 2007",Reign Over Me,20000000.0,19661987.0,20081987.0,0.98309935,,1.00409935
3916,,,,,97.0,"Sep 19, 2008",My Best Friend's Girl,20000000.0,19219250.0,34787111.0,0.9609625,,1.73935555
3917,,,,,98.0,"May 11, 2007",Georgia Rule,20000000.0,18882880.0,20819601.0,0.944144,,1.04098005
3918,,,,,99.0,"Jul 31, 1981",Under the Rainbow,20000000.0,18826490.0,18826490.0,0.9413245,,0.9413245
3919,,,,,100.0,"Apr 12, 1985",Ladyhawke,20000000.0,18400000.0,18400000.0,0.92,,0.92
3920,,,,,1.0,"Sep 21, 2007",Into the Wild,20000000.0,18354356.0,56822960.0,0.9177178,,2.841148
3921,,,,,2.0,"Sep 11, 1998",Simon Birch,20000000.0,18253415.0,18310591.0,0.91267075,,0.91552955
3922,,,,,3.0,"Feb 11, 2005",Pooh's Heffalump Movie,20000000.0,18098433.0,55686944.0,0.90492165,,2.7843472
3923,,,,,4.0,"Sep 29, 2006",School for Scoundrels,20000000.0,17807569.0,17807569.0,0.89037845,,0.89037845
3924,,,,,6.0,"Nov 3, 1995",Home for the Holidays,20000000.0,17468887.0,22119269.0,0.87344435,,1.10596345
3925,,,,,7.0,"Mar 31, 2017",The Zookeeperâs Wife,20000000.0,17445186.0,26308749.0,0.8722593,,1.31543745
3926,,,,,8.0,"Feb 20, 2009",Fired Up,20000000.0,17231291.0,18608570.0,0.86156455,,0.9304285
3927,,,,,9.0,"Apr 8, 2005",Kung Fu Hustle,20000000.0,17104669.0,102034104.0,0.85523345,,5.1017052
3928,,,,,10.0,"Jul 26, 2002",The Country Bears,20000000.0,16988996.0,16988996.0,0.8494498,,0.8494498
3929,,,,,12.0,"Mar 16, 2007",Dead Silence,20000000.0,16574590.0,20614661.0,0.8287295,,1.03073305
3930,,,,,13.0,"Nov 21, 2003",21 Grams,20000000.0,16248701.0,59667625.0,0.81243505,,2.98338125
3931,,,,,14.0,"Dec 4, 2009",Armored,20000000.0,15988876.0,23661038.0,0.7994438,,1.1830519
3932,,,,,15.0,"Dec 14, 2007",The Kite Runner,20000000.0,15800078.0,74180745.0,0.7900039,,3.70903725
3933,,,,,16.0,"Sep 3, 2004",Paparazzi,20000000.0,15712072.0,16612072.0,0.7856036,,0.8306036
3934,,,,,17.0,"Jan 17, 2003",A Guy Thing,20000000.0,15543862.0,17430594.0,0.7771931,,0.8715297
3935,,,,,18.0,"Feb 15, 1965",The Greatest Story Ever Told,20000000.0,15473333.0,15473333.0,0.77366665,,0.77366665
3936,,,,,19.0,"Jul 21, 2000",Loser,20000000.0,15464026.0,18250106.0,0.7732013,,0.9125053
3937,,,,,21.0,"Sep 23, 2009",Capitalism: A Love Story,20000000.0,14363397.0,19121531.0,0.71816985,,0.95607655
3938,,,,,23.0,"Aug 29, 2008",Disaster Movie,20000000.0,14190901.0,36720752.0,0.70954505,,1.8360376
3939,,,,,25.0,"Nov 14, 1997",The Man Who Knew Too Little,20000000.0,13801755.0,13801755.0,0.69008775,,0.69008775
3940,,,,,26.0,"Apr 17, 2009",Crank 2: High Voltage,20000000.0,13684249.0,35472739.0,0.68421245,,1.77363695
3941,,,,,28.0,"Apr 30, 2004",Envy,20000000.0,13548322.0,14566246.0,0.6774161,,0.7283123
3942,,,,,29.0,"Oct 13, 2006",One Night with the King,20000000.0,13395961.0,13725032.0,0.66979805,,0.6862516
3943,,,,,30.0,"Oct 21, 1994",Bullets Over Broadway,20000000.0,13383747.0,13383747.0,0.66918735,,0.66918735
3944,,,,,31.0,"Sep 19, 2008",Ghost Town,20000000.0,13367624.0,29958228.0,0.6683812,,1.4979114
3945,,,,,32.0,"Nov 22, 2002",The Quiet American,20000000.0,12987647.0,26348203.0,0.64938235,,1.31741015
3946,,,,,35.0,"Oct 28, 2005",The Weather Man,20000000.0,12482775.0,15466961.0,0.62413875,,0.77334805
3947,,,,,36.0,"Aug 23, 2002",Undisputed,20000000.0,12398628.0,12398628.0,0.6199314,,0.6199314
3948,,,,,37.0,"Mar 27, 2009",12 Rounds,20000000.0,12234694.0,17306648.0,0.6117347,,0.8653324
3949,,,,,39.0,"May 6, 1994",3 Ninjas Kick Back,20000000.0,11744960.0,11744960.0,0.587248,,0.587248
3950,,,,,40.0,"Feb 22, 2008",Be Kind Rewind,20000000.0,11175164.0,30894247.0,0.5587582,,1.54471235
3951,,,,,41.0,"Dec 9, 2005",Mrs. Henderson Presents,20000000.0,11036366.0,27836366.0,0.5518183,,1.3918183
3952,,,,,42.0,"Dec 12, 1997",Deconstructing Harry,20000000.0,10686841.0,10686841.0,0.53434205,,0.53434205
3953,,,,,43.0,"Oct 22, 1999",Three to Tango,20000000.0,10570375.0,10570375.0,0.52851875,,0.52851875
3954,,,,,44.0,"Dec 15, 1989",We're No Angels,20000000.0,10555348.0,10555348.0,0.5277674,,0.5277674
3955,,,,,45.0,"Dec 6, 1996",Everyone Says I Love You,20000000.0,9725847.0,34600000.0,0.48629235,,1.73
3956,,,,,46.0,"Aug 31, 2007",Death Sentence,20000000.0,9534258.0,16907831.0,0.4767129,,0.84539155
3957,,,,,47.0,"Jun 3, 2016",Popstar: Never Stop Never Stopping,20000000.0,9496130.0,9537120.0,0.4748065,,0.476856
3958,,,,,48.0,"Oct 27, 2017",Thank You for Your Service,20000000.0,9479390.0,9985316.0,0.4739695,,0.4992658
3959,,,,,49.0,"Dec 4, 2009",Everybody's Fine,20000000.0,9208876.0,9208876.0,0.4604438,,0.4604438
3960,,,,,50.0,"Aug 27, 2004",Superbabies: Baby Geniuses 2,20000000.0,9109322.0,9355369.0,0.4554661,,0.46776845
3961,,,,,52.0,"Apr 29, 2016",Ratchet and Clank,20000000.0,8813410.0,14365639.0,0.4406705,,0.71828195
3962,,,,,54.0,"Sep 9, 2005",The Man,20000000.0,8330720.0,10393696.0,0.416536,,0.5196848
3963,,,,,55.0,"Jan 5, 2007",Code Name: The Cleaner,20000000.0,8135024.0,8135024.0,0.4067512,,0.4067512
3964,,,,,57.0,"Apr 16, 2004",Connie & Carla,20000000.0,8047525.0,8047525.0,0.40237625,,0.40237625
3965,,,,,59.0,"Jan 1, 1969",Sweet Charity,20000000.0,8000000.0,8000000.0,0.4,,0.4
3966,,,,,60.0,"Feb 24, 2006",Doogal,20000000.0,7578946.0,28058652.0,0.3789473,,1.4029326
3967,,,,,61.0,"Sep 16, 2005",Proof,20000000.0,7535331.0,8284331.0,0.37676655,,0.41421655
3968,,,,,62.0,"Oct 3, 2008",An American Carol,20000000.0,7013191.0,7022183.0,0.35065955,,0.35110915
3969,,,,,63.0,"Mar 14, 2003",Willard,20000000.0,6882696.0,6882696.0,0.3441348,,0.3441348
3970,,,,,64.0,"Feb 1, 2008",Strange Wilderness,20000000.0,6575282.0,6947084.0,0.3287641,,0.3473542
3971,,,,,65.0,"Apr 24, 2015",Little Boy,20000000.0,6485961.0,17769299.0,0.32429805,,0.88846495
3972,,,,,66.0,"Dec 17, 1999",Topsy Turvy,20000000.0,6201757.0,6201757.0,0.31008785,,0.31008785
3973,,,,,70.0,"Jul 7, 2006",A Scanner Darkly,20000000.0,5501616.0,7405084.0,0.2750808,,0.3702542
3974,,,,,71.0,"Aug 14, 2009",Bandslam,20000000.0,5210988.0,12967829.0,0.2605494,,0.64839145
3975,,,,,72.0,"Jan 28, 2005",Alone in the Dark,20000000.0,5178569.0,10588079.0,0.25892845,,0.52940395
3976,,,,,73.0,"Oct 29, 2004",Birth,20000000.0,5005899.0,14603001.0,0.25029495,,0.73015005
3977,,,,,74.0,"Aug 26, 2016",Hands of Stone,20000000.0,4712792.0,5031975.0,0.2356396,,0.25159875
3978,,,,,75.0,"Oct 24, 2008",Passchendaele,20000000.0,4452423.0,4453327.0,0.22262115,,0.22266635
3979,,,,,76.0,"Oct 3, 2008",Flash of Genius,20000000.0,4442377.0,4504111.0,0.22211885,,0.22520555
3980,,,,,77.0,"Nov 21, 2007",Iâm Not There,20000000.0,4017609.0,12397613.0,0.20088045,,0.61988065
3981,,,,,79.0,"May 15, 2009",The Brothers Bloom,20000000.0,3531756.0,5531756.0,0.1765878,,0.2765878
3982,,,,,80.0,"Oct 24, 2008","Synecdoche, New York",20000000.0,3083538.0,4383538.0,0.1541769,,0.2191769
3983,,,,,82.0,"Nov 3, 2017",LBJ,20000000.0,2468683.0,2507181.0,0.12343415,,0.12535905
3984,,,,,83.0,"Oct 29, 1999",Mononoke-hime,20000000.0,2374107.0,150350000.0,0.11870535,,7.5175
3985,,,,,84.0,"Mar 19, 2004",Bon Voyage,20000000.0,2353728.0,8361736.0,0.1176864,,0.4180868
3986,,,,,85.0,"Nov 13, 2015",My All-American,20000000.0,2246000.0,2246000.0,0.1123,,0.1123
3987,,,,,86.0,"Jun 20, 1980",Can't Stop the Music,20000000.0,2000000.0,2000000.0,0.1,,0.1
3988,,,,,87.0,"May 5, 2006",The Proposition,20000000.0,1903434.0,5313608.0,0.0951717,,0.2656804
3989,,,,,88.0,"Aug 22, 2003",Marci X,20000000.0,1646664.0,1646664.0,0.0823332,,0.0823332
3990,,,,,89.0,"Dec 6, 2002",Equilibrium,20000000.0,1190018.0,5345869.0,0.0595009,,0.26729345
3991,,,,,91.0,"Aug 29, 2012",The Oogieloves in the BIG Balloon Adventure,20000000.0,1065907.0,1065907.0,0.05329535,,0.05329535
3992,,,,,92.0,"May 23, 2008",The Children of Huang Shi,20000000.0,1031872.0,8221700.0,0.0515936,,0.411085
3993,,,,,93.0,"Oct 20, 2000",The Yards,20000000.0,882710.0,2282710.0,0.0441355,,0.1141355
3994,,,,,94.0,"Aug 6, 2010",Middle Men,20000000.0,754301.0,754301.0,0.03771505,,0.03771505
3995,,,,,95.0,"Apr 28, 2017",JÃ¬yÃ¬ dÃ shÄ«,20000000.0,587470.0,43888531.0,0.0293735,,2.19442655
3996,,,,,98.0,"Mar 18, 2005",Steamboy,20000000.0,468867.0,10468867.0,0.02344335,,0.52344335
3997,,,,,99.0,"Apr 22, 2005",The Game of Their Lives,20000000.0,375474.0,375474.0,0.0187737,,0.0187737
3998,,,,,100.0,"Sep 11, 1994",Rapa Nui,20000000.0,305070.0,305070.0,0.0152535,,0.0152535
3999,,,,,2.0,"Mar 7, 2008",é·æ±ä¸è (CJ7),20000000.0,206678.0,47300771.0,0.0103339,,2.36503855
4000,,,,,3.0,"Sep 18, 2009",The Burning Plain,20000000.0,200730.0,1167092.0,0.0100365,,0.0583546
